SORTER,Submitted_Name,Submitted_Author,Submitted_Genus,Submitted_Rank,Name_in_database,Author_in_database,Genus_in_database,Rank_in_database,ID_in_database,Name_set,Fuzzy,Score,name.dist,author.dist,New_name,New_author,New_ID,Family,Name_spLev,Accepted_SPNAME,NOTE
3177,Beadlea warmingii,,Beadlea,2,Beadlea warmingii,(Rchb.f.) Garay,Beadlea,2,20205,1,FALSE,0.8,0,,Cyclopogon warmingii,(Rchb.f.) Schltr.,52829,Orchidaceae,,Cyclopogon warmingii,
3178,Bulbophyllum gomesii,,Bulbophyllum,2,Bulbophyllum gomesii,Fraga,Bulbophyllum,2,26004,1,FALSE,0.8,0,,Bulbophyllum exaltatum,Lindl.,25828,Orchidaceae,,Bulbophyllum exaltatum,
3179,Capanemia lossiana,,Capanemia,2,Capanemia lossiana,L.Kollmann,Capanemia,2,371971,1,FALSE,0.8,0,,Capanemia micromera,Barb.Rodr.,33942,Orchidaceae,,Capanemia micromera,
3180,Gomesa damacenoi,,Gomesa,2,Gomesa damacenoi,(Chiron & V.P.Castro) M.W.Chase & N.H.Williams,Gomesa,2,457685,1,FALSE,0.8,0,,Gomesa polyodonta,(Kraenzl.) Meneguzzo,539416,Orchidaceae,,Gomesa polyodonta,
3181,Habenaria parvifolia,,Habenaria,2,Habenaria parvifolia,Summerh.,Habenaria,2,95303,1,FALSE,0.8,0,,Habenaria njamnjamica,Kraenzl.,95215,Orchidaceae,,Habenaria njamnjamica,
3182,Hadrolaelia xanthina,,Hadrolaelia,2,Hadrolaelia xanthina,(Lindl.) Chiron & V.P.Castro,Hadrolaelia,2,247883,1,FALSE,0.8,0,,Cattleya xanthina,(Lindl.) Van den Berg,374571,Orchidaceae,,Cattleya xanthina,
3183,Hoffmannseggella mixta,,Hoffmannseggella,2,Hoffmannseggella mixta,(Hoehne) V.P.Castro & Chiron,Hoffmannseggella,2,249070,1,FALSE,0.8,0,,Cattleya hoehnei,Van den Berg,374609,Orchidaceae,,Cattleya hoehnei,
3184,Sansonia bradei,,Sansonia,2,Sansonia bradei,(Schltr.) Chiron,Sansonia,2,472387,1,FALSE,0.8,0,,Madisonia bradei,(Schltr.) Toscano & E.C.Smidt,548507,Orchidaceae,,Madisonia bradei,
3185,Specklinia fragae,,Specklinia,2,Specklinia fragae,L.Kollmann & A.P.Fontana,Specklinia,2,459500,1,FALSE,0.8,0,,Pabstiella fragae,(L.Kollmann & A.P.Fontana) L.Kollmann,463987,Orchidaceae,,Pabstiella fragae,
3186,Stelis parahybunensis,,Stelis,2,Stelis parahybunensis,(Barb.Rodr.) Pridgeon & M.W.Chase,Stelis,2,267004,1,FALSE,0.8,0,,,,,Orchidaceae,,Stelis parahybunensis,
3187,Sudamerlycaste rossyi,,Sudamerlycaste,2,Sudamerlycaste rossyi,(Hoehne) Archila,Sudamerlycaste,2,374985,1,FALSE,0.8,0,,Ida rossyi,(Hoehne) Campacci & Baptista,344297,Orchidaceae,,Ida rossyi,
3188,Trichosalpinx quartzicola,,Trichosalpinx,2,Trichosalpinx quartzicola,(Barb.Rodr.) Luer,Trichosalpinx,2,208401,1,FALSE,0.8,0,,Trichosalpinx montana,(Barb.Rodr.) Luer,208372,Orchidaceae,,Trichosalpinx montana,
3189,Centrogenium trilobum,,Centrogenium,2,Centrogenium trilobum,(Lindl.) Schltr.,Centrogenium,2,36288,1,FALSE,0.8,0,,Eltroplectris triloba,(Lindl.) Pabst,66839,Orchidaceae,,Eltroplectris triloba,
3190,Epidendrum lucidum,,Epidendrum,2,Epidendrum lucidum,Schltr.,Epidendrum,2,68840,1,FALSE,0.8,0,,Epidendrum fruticosum,Pav. ex Lindl.,68446,Orchidaceae,,Epidendrum fruticosum,
3191,Phymatidium myrtophilum,,Phymatidium,2,Phymatidium myrtophilum,Barb.Rodr.,Phymatidium,2,155703,1,FALSE,0.8,0,,Phymatidium delicatulum var. delicatulum,,348966,Orchidaceae,,Phymatidium delicatulum,
3192,Pleurothallis modesta,,Pleurothallis,2,Pleurothallis modesta,(Barb.Rodr.) Cogn.,Pleurothallis,2,160423,1,FALSE,0.8,0,,Anathallis brevipes,(H.Focke) Pridgeon & M.W.Chase,219793,Orchidaceae,,Anathallis brevipes,
3193,Habenaria bradeana,,Habenaria,2,Habenaria bradeana,Kraenzl.,Habenaria,2,94305,1,FALSE,0.8,0,,Habenaria josephensis,Barb.Rodr.,94885,Orchidaceae,,Habenaria josephensis,
3194,Habenaria pariquerensis,,Habenaria,2,Habenaria pariquerensis,Hoehne,Habenaria,2,95297,1,FALSE,0.8,0,,Habenaria parviflora,Lindl.,95302,Orchidaceae,,Habenaria parviflora,
3195,Isanitella pabstii,,Isanitella,2,× Isanitella pabstii,Leinig,Isanitella,2,102744,1,FALSE,0.7,2,,Isabelia × pabstii,(Leinig) C.Van den Berg & M.W.Chase,249984,Orchidaceae,,Isabelia × pabstii,
3196,Laelia alaorii,,Laelia,2,Laelia alaorii,Brieger & Bicalho,Laelia,2,106890,1,FALSE,0.8,0,,Cattleya alaorii,(Brieger & Bicalho) Van den Berg,374640,Orchidaceae,,Cattleya alaorii,
3197,Laelia endsfeldzii,,Laelia,2,Laelia endsfeldzii,Pabst,Laelia,2,106960,1,FALSE,0.8,0,,Cattleya endsfeldzii,(Pabst) Van den Berg,374650,Orchidaceae,,Cattleya endsfeldzii,
3198,Laelia √ó mucugense,,Laelia,2,Laelia anceps f. alba,(Rchb.f.) M.Wolff & O.Gruss,Laelia,3,347172,1,TRUE,0.1,14,,Laelia anceps subsp. anceps,,106898,Orchidaceae,,Laelia anceps,Multiple results
3199,Laeliocattleya rigbyana,,Laeliocattleya,2,× Laeliocattleya rigbyana,Pabst,Laeliocattleya,2,107173,1,FALSE,0.7,2,,Cattleya × rigbyana,(Pabst) Van den Berg,468809,Orchidaceae,,Cattleya × rigbyana,
3200,Microstylis pubescens,,Microstylis,2,Microstylis pubescens,Lindl.,Microstylis,2,127969,1,FALSE,0.8,0,,Malaxis pubescens,(Lindl.) Kuntze,118522,Orchidaceae,,Malaxis pubescens,
3201,Octomeria margaretae,,Octomeria,2,Octomeria margaretae,Pabst ex Toscano,Octomeria,2,137334,1,FALSE,0.8,0,,Octomeria rotundiglossa,Hoehne,137377,Orchidaceae,,Octomeria rotundiglossa,
3202,Oncidium edmundoi,,Oncidium,2,Oncidium edmundoi,Pabst,Oncidium,2,139365,1,FALSE,0.8,0,,Gomesa edmundoi,(Pabst) M.W.Chase & N.H.Williams,457691,Orchidaceae,,Gomesa edmundoi,
3203,Oncidium rhynchophorum,,Oncidium,2,Oncidium rhynchophorum,Schltr. ex Hoehne,Oncidium,2,459858,1,FALSE,0.8,0,,Gomesa venusta,(Drapiez) M.W.Chase & N.H.Williams,457771,Orchidaceae,,Gomesa venusta,
3204,Oncidium √ó scullyi,,Oncidium,2,Oncidium papilio var. majus,F.Buyss.,Oncidium,3,528008,1,TRUE,0,17,,Psychopsis papilio,(Lindl.) H.G.Jones,167058,Orchidaceae,,Psychopsis papilio,Multiple results
3205,Pleurothallis amaralii,,Pleurothallis,2,Pleurothallis amaralii,Pabst,Pleurothallis,2,159281,1,FALSE,0.8,0,,Acianthera amaralii,(Pabst) F.Barros & L.R.S.Guim.,466652,Orchidaceae,,Acianthera amaralii,
3206,Pleurothallis bocainensis,,Pleurothallis,2,Pleurothallis bocainensis,Porto & Brade,Pleurothallis,2,159446,1,FALSE,0.8,0,,Anathallis bocainensis,(Porto & Brade) F.Barros & Barberena,467595,Orchidaceae,,Anathallis bocainensis,
3207,Pleurothallis colnagoi,,Pleurothallis,2,Pleurothallis colnagoi,Pabst,Pleurothallis,2,159622,1,FALSE,0.8,0,,Anathallis colnagoi,(Pabst) F.Barros & L.R.S.Guim.,468628,Orchidaceae,,Anathallis colnagoi,
3208,Pleurothallis eugenii,,Pleurothallis,2,Pleurothallis eugenii,Pabst,Pleurothallis,2,159867,1,FALSE,0.8,0,,Anathallis eugenii,(Pabst) Baumbach & Rysy,489008,Orchidaceae,,Anathallis eugenii,
3209,Pleurothallis garayi,,Pleurothallis,2,Pleurothallis garayi,Pabst,Pleurothallis,2,159955,1,FALSE,0.8,0,,Pabstiella garayi,(Pabst) Luer,373926,Orchidaceae,,Pabstiella garayi,
3210,Pleurothallis ornithorrhyncha,,Pleurothallis,2,Pleurothallis ornithorrhyncha,Hoehne,Pleurothallis,2,160552,1,FALSE,0.8,0,,Pabstiella ephemera,(Lindl.) Luer,373902,Orchidaceae,,Pabstiella ephemera,
3211,Pleurothallis trimeropetala,,Pleurothallis,2,Pleurothallis trimeropetala,Pabst,Pleurothallis,2,161166,1,FALSE,0.8,0,,Pabstiella trimeropetala,(Pabst) Luer,375075,Orchidaceae,,Pabstiella trimeropetala,
3212,Pogonia fragrans,,Pogonia,2,Pogonia fragrans,Schltr.,Pogonia,2,161941,1,FALSE,0.8,0,,Cleistes fragrans,(Schltr.) Schltr.,42254,Orchidaceae,,Cleistes fragrans,
3213,Capanemia riograndensis,,Capanemia,2,Capanemia riograndensis,Pabst,Capanemia,2,33946,1,FALSE,0.8,0,,Capanemia micromera,Barb.Rodr.,33942,Orchidaceae,,Capanemia micromera,
3214,Zygopetalum ghillanyi,,Zygopetalum,2,Zygopetalum ghillanyi,Pabst,Zygopetalum,2,216056,1,FALSE,0.8,0,,Zygopetalum crinitum subsp. crinitum,,3298292,Orchidaceae,,Zygopetalum crinitum,
3215,Brachionidium dungsii,,Brachionidium,2,Brachionidium dungsii,Pabst,Brachionidium,2,23717,1,FALSE,0.8,0,,Brachionidium restrepioides,(Hoehne) Pabst,23756,Orchidaceae,,Brachionidium restrepioides,
3216,Cyclopogon bradei,,Cyclopogon,2,Cyclopogon bradei,Schltr.,Cyclopogon,2,52735,1,FALSE,0.8,0,,Cyclopogon variegatus,Barb.Rodr.,52825,Orchidaceae,,Cyclopogon variegatus,
3217,Dipteranthus duchii,,Dipteranthus,2,Dipteranthus duchii,Pabst,Dipteranthus,2,62632,1,FALSE,0.8,0,,Zygostates bradei,(Schltr.) Garay,216176,Orchidaceae,,Zygostates bradei,
3218,Epidendrum suzanense,,Epidendrum,2,Epidendrum suzanense,Hoehne,Epidendrum,2,69671,1,FALSE,0.8,0,,Prosthechea suzanensis,(Hoehne) W.E.Higgins,165889,Orchidaceae,,Prosthechea suzanensis,
3219,Erythrodes brachyplectron,,Erythrodes,2,Erythrodes brachyplectron,Pabst,Erythrodes,2,72108,1,FALSE,0.8,0,,Microchilus brachyplectron,(Pabst) Ormerod,254426,Orchidaceae,,Microchilus brachyplectron,
3220,Gongora nigropunctata,,Gongora,2,Gongora nigropunctata,Schltr.,Gongora,2,91596,1,FALSE,0.8,0,,Gongora grossa,Rchb.f.,91570,Orchidaceae,,Gongora grossa,
3221,Maxillaria punctulata,,Maxillaria,2,Maxillaria punctulata,Klotzsch,Maxillaria,2,122894,1,FALSE,0.8,0,,Maxillaria marginata,(Lindl.) Fenzl,122728,Orchidaceae,,Maxillaria marginata,
3222,Acianthera aurantiaca,,Acianthera,2,Acianthera aurantiaca,(Barb.Rodr.) Campacci,Acianthera,2,371935,1,FALSE,0.8,0,,Pabstiella aurantiaca,(Barb.Rodr.) Chiron,467983,Orchidaceae,,Pabstiella aurantiaca,
3223,Acianthera compressiflora,,Acianthera,2,Acianthera compressiflora,(Barb.Rodr.) Chiron & Van den Berg,Acianthera,2,472003,1,FALSE,0.8,0,,Acianthera auriculata,(Lindl.) Pridgeon & M.W.Chase,217433,Orchidaceae,,Acianthera auriculata,
3224,Anathallis crebrifolia,,Anathallis,2,Anathallis crebrifolia,(Barb.Rodr.) Luer,Anathallis,2,371954,1,FALSE,0.8,0,,Anathallis aristulata,(Lindl.) Luer,371944,Orchidaceae,,Anathallis aristulata,
3225,Cattleya grosvenorii,,Cattleya,2,Cattleya grosvenorii,Ruschi,Cattleya,2,35939,1,FALSE,0.8,0,,Cattleya sincorana,(Schltr.) Van den Berg,374529,Orchidaceae,,Cattleya sincorana,
3226,Centroglossa aurantiaca,,Centroglossa,2,Centroglossa aurantiaca,Chiron & N.Sanson,Centroglossa,2,468981,1,FALSE,0.8,0,,Centroglossa nunes-limae,Porto & Brade,36295,Orchidaceae,,Centroglossa nunes-limae,
3227,Dictyophyllaria dietschiana,,Dictyophyllaria,2,Dictyophyllaria dietschiana,(Edwall) Garay,Dictyophyllaria,2,61489,1,FALSE,0.8,0,,Vanilla dietschiana,Edwall,211877,Orchidaceae,,Vanilla dietschiana,
3228,Epistephium mardenii,,Epistephium,2,Epistephium mardenii,Ruschi,Epistephium,2,70545,1,FALSE,0.8,0,,Epistephium duckei,Huber,70534,Orchidaceae,,Epistephium duckei,
3229,Hoffmannseggella kautskyana,,Hoffmannseggella,2,Hoffmannseggella kautskyana,V.P.Castro & Chiron,Hoffmannseggella,2,249066,1,FALSE,0.8,0,,Cattleya kautskyana,(V.P.Castro & Chiron) Van den Berg,374607,Orchidaceae,,Cattleya kautskyana,
3230,Myoxanthus ovatipetalus,,Myoxanthus,2,Myoxanthus ovatipetalus,Chiron & Xim.Bols.,Myoxanthus,2,458423,1,FALSE,0.8,0,,Restrepiella ovatipetala,(Chiron & Xim.Bols.) Rojas-Alv. & Karremans,535808,Orchidaceae,,Restrepiella ovatipetala,
3231,Oncidium limminghei,,Oncidium,2,Oncidium limminghei,É.Morren ex Lindl.,Oncidium,2,139602,1,FALSE,0.8,0,,Psychopsiella limminghei,(É.Morren ex Lindl.) Lückel & Braem,167054,Orchidaceae,,Psychopsiella limminghei,
3232,Pseudolaelia freyi,,Pseudolaelia,2,Pseudolaelia freyi,Chiron & V.P.Castro,Pseudolaelia,2,259780,1,FALSE,0.8,0,,Pseudolaelia dutrae,Ruschi,166336,Orchidaceae,,Pseudolaelia dutrae,
3233,Pseudolaelia pavopolitana,,Pseudolaelia,2,Pseudolaelia pavopolitana,M.Frey,Pseudolaelia,2,344651,1,FALSE,0.8,0,,Pseudolaelia citrina,Pabst,166334,Orchidaceae,,Pseudolaelia citrina,
3234,Specklinia rubidantha,,Specklinia,2,Specklinia rubidantha,Chiron & Xim.Bols.,Specklinia,2,459501,1,FALSE,0.8,0,,Anathallis barbulata,(Lindl.) Pridgeon & M.W.Chase,219791,Orchidaceae,,Anathallis barbulata,
3235,Stelis uhlii,,Stelis,2,Stelis uhlii,Chiron,Stelis,2,492970,1,FALSE,0.8,0,,Stelis ciliaris,Lindl.,196402,Orchidaceae,,Stelis ciliaris,
3236,Promenaea riograndensis,,Promenaea,2,Promenaea riograndensis,Schltr.,Promenaea,2,165656,1,FALSE,0.8,0,,Promenaea stapelioides subsp. rollissonii,(Lindl.) Meneguzzo,3294632,Orchidaceae,,Promenaea stapelioides,
3237,Stelis catharinensis,,Stelis,2,Stelis catharinensis,Lindl.,Stelis,2,196390,1,FALSE,0.8,0,,Stelis aprica,Lindl.,196316,Orchidaceae,,Stelis aprica,
3238,Stenorrhynchos esmeraldae,,Stenorrhynchos,2,Stenorrhynchos esmeraldae,(Linden & Rchb.f.) Cogn.,Stenorrhynchos,2,197407,1,FALSE,0.8,0,,Mesadenella pumila,(Vell.) Campacci,3293328,Orchidaceae,,Mesadenella pumila,
3239,Stenorrhynchos montevidense,,Stenorrhynchos,2,Stenorrhynchos montevidense,Barb.Rodr.,Stenorrhynchos,2,197447,1,FALSE,0.8,0,,Skeptrostachys balanophorostachya,(Rchb.f. & Warm.) Garay,192553,Orchidaceae,,Skeptrostachys balanophorostachya,
3240,Aspidogyne fissirostris,,Aspidogyne,2,Aspidogyne fissirostris,(Brade & Pabst) Campacci,Aspidogyne,2,343682,1,FALSE,0.8,0,,Microchilus lamprophyllus,(Linden & Rchb.f.) Ormerod,254439,Orchidaceae,,Microchilus lamprophyllus,
3241,Pabstiella crenata,,Pabstiella,2,Pabstiella crenata,(Lindl.) Luer,Pabstiella,2,373900,1,FALSE,0.8,0,,Stelis crenata,(Lindl.) Pridgeon & M.W.Chase,266862,Orchidaceae,,Stelis crenata,
3242,Pabstiella diffusiflora,,Pabstiella,2,Pabstiella diffusiflora,(C.Schweinf.) Luer & Toscano,Pabstiella,2,492373,1,FALSE,0.8,0,,Pabstiella seriata,(Lindl.) Luer & Toscano,492666,Orchidaceae,,Pabstiella seriata,
3243,Phymatidium lopesii,,Phymatidium,2,Phymatidium lopesii,Ruschi,Phymatidium,2,155698,1,FALSE,0.8,0,,Phymatidium falcifolium,Lindl.,155694,Orchidaceae,,Phymatidium falcifolium,
3244,Pleurothallis cordilabia,,Pleurothallis,2,Pleurothallis cordilabia,Pabst,Pleurothallis,2,159664,1,FALSE,0.8,0,,Pabstiella cordilabia,(Pabst) Luer,373844,Orchidaceae,,Pabstiella cordilabia,
3245,Pleurothallis tigridens,,Pleurothallis,2,Pleurothallis tigridens,Loefgr.,Pleurothallis,2,161120,1,FALSE,0.8,0,,Anathallis tigridens,(Loefgr.) Luer & Toscano,456336,Orchidaceae,,Anathallis tigridens,
3246,Dendrochilum cobbianum,,Dendrochilum,2,Dendrochilum cobbianum,Rchb.f.,Dendrochilum,2,59608,1,FALSE,0.8,0,,Coelogyne cobbiana,(Rchb.f.) M.W.Chase & Schuit.,546095,Orchidaceae,,Coelogyne cobbiana,
3247,Pleurothallis lingua,,Pleurothallis,2,Pleurothallis lingua,Lindl.,Pleurothallis,2,160267,1,FALSE,0.8,0,,Pabstiella lingua,(Lindl.) Luer,373904,Orchidaceae,,Pabstiella lingua,
3248,Coppensia hydrophila,,Coppensia,2,Coppensia hydrophila,(Barb.Rodr.) Campacci,Coppensia,2,343873,1,FALSE,0.8,0,,Gomesa hydrophila,(Barb.Rodr.) M.W.Chase & N.H.Williams,457708,Orchidaceae,,Gomesa hydrophila,
3249,Hoffmannseggella flavasulina,,Hoffmannseggella,2,Hoffmannseggella flavasulina,F.E.L.Miranda & K.G.Lacerda,Hoffmannseggella,2,249060,1,FALSE,0.8,0,,Cattleya flavasulina,(F.E.L.Miranda & K.G.Lacerda) Van den Berg,374647,Orchidaceae,,Cattleya flavasulina,
3250,Catasetum galeatum,,Catasetum,2,Catasetum galeatum,K.G.Lacerda,Catasetum,2,35471,1,FALSE,0.8,0,,Catasetum kraenzlinianum,Mansf.,35510,Orchidaceae,,Catasetum kraenzlinianum,
3251,Hoffmannseggella √ó raganii,,Hoffmannseggella,2,Hoffmannseggella caulescens f. fantinellii,Rosim & Locatelli,Hoffmannseggella,3,521010,1,TRUE,0,20,,Cattleya caulescens,(Lindl.) Van den Berg,374637,Orchidaceae,,Cattleya caulescens,
3252,Schomburgkia moyobambae,,Schomburgkia,2,Schomburgkia moyobambae,Schltr.,Schomburgkia,2,188347,1,FALSE,0.8,0,,Laelia moyobambae,(Schltr.) C.Schweinf.,107031,Orchidaceae,,Laelia moyobambae,
3253,Malaxis soulei,,Malaxis,2,Malaxis soulei,L.O.Williams,Malaxis,2,118605,1,FALSE,0.8,0,,Malaxis macrostachya,(Lex.) Kuntze,118387,Orchidaceae,,Malaxis macrostachya,
3254,Ionopsis gardneri,,Ionopsis,2,Ionopsis gardneri,Lindl.,Ionopsis,2,102610,1,FALSE,0.8,0,,Ionopsis utricularioides,(Sw.) Lindl.,102624,Orchidaceae,,Ionopsis utricularioides,
3255,Bulbophyllum lundianum,,Bulbophyllum,2,Bulbophyllum lundianum,Rchb.f. & Warm.,Bulbophyllum,2,26460,1,FALSE,0.8,0,,Bulbophyllum plumosum,(Barb.Rodr.) Cogn.,27016,Orchidaceae,,Bulbophyllum plumosum,
3256,Isochilus linearis var. leucanthus,,Isochilus,3,Isochilus linearis var. leucanthus,(Barb.Rodr.) Cogn.,Isochilus,3,334607,1,FALSE,0.8,0,,Isochilus linearis,(Jacq.) R.Br.,102867,Orchidaceae,,Isochilus linearis,
3257,Sophronitis purpurata,,Sophronitis,2,Sophronitis purpurata,(Lindl. & Paxton) Van den Berg & M.W.Chase,Sophronitis,2,193072,1,FALSE,0.8,0,,Cattleya purpurata,(Lindl. & Paxton) Rollisson ex Lindl.,374620,Orchidaceae,,Cattleya purpurata,
3258,Acianthera enianthera,,Acianthera,2,Acianthera enianthera,Chiron & Xim.Bols.,Acianthera,2,462160,1,FALSE,0.8,0,,Acianthera rostellata,(Barb.Rodr.) Luer,217602,Orchidaceae,,Acianthera rostellata,
3259,Arthrosia freyi,,Arthrosia,2,Arthrosia freyi,Luer,Arthrosia,2,346023,1,FALSE,0.8,0,,Acianthera freyi,(Luer) F.Barros & V.T.Rodrigues,461244,Orchidaceae,,Acianthera freyi,
3260,Laelia wetmorei,,Laelia,2,Laelia wetmorei,Ruschi,Laelia,2,107097,1,FALSE,0.8,0,,Cattleya × wetmorei,(Ruschi) Fraga & A.P.Fontana,456837,Orchidaceae,,Cattleya × wetmorei,
3261,Microchilus densiflorus,,Microchilus,2,Microchilus densiflorus,(Lindl.) D.Dietr.,Microchilus,2,126941,1,FALSE,0.8,0,,Microchilus foliosus,(Poepp. & Endl.) D.Dietr.,126942,Orchidaceae,,Microchilus foliosus,
3262,Stelis puberula,,Stelis,2,Stelis puberula,Barb.Rodr.,Stelis,2,196775,1,FALSE,0.8,0,,Stelis papaquerensis,Rchb.f.,196716,Orchidaceae,,Stelis papaquerensis,
3263,Zygostates leptosepala,,Zygostates,2,Zygostates leptosepala,Toscano & L.Kollman,Zygostates,2,216186,1,FALSE,0.8,0,,Zygostates linearisepala,(Senghas) Toscano,216189,Orchidaceae,,Zygostates linearisepala,
3264,Oncidium majevskyae,,Oncidium,2,Oncidium majevskyae,Toscano & V.P.Castro,Oncidium,2,139658,1,FALSE,0.8,0,,Gomesa majevskyae,(Toscano & V.P.Castro) M.W.Chase & N.H.Williams,457723,Orchidaceae,,Gomesa majevskyae,
3265,Pleurothallis anthoxantha,,Pleurothallis,2,Pleurothallis anthoxantha,Rchb.f.,Pleurothallis,2,159313,1,FALSE,0.8,0,,Acianthera auriculata,(Lindl.) Pridgeon & M.W.Chase,217433,Orchidaceae,,Acianthera auriculata,
3266,Pleurothallis compressiflora,,Pleurothallis,2,Pleurothallis compressiflora,Barb.Rodr.,Pleurothallis,2,159632,1,FALSE,0.8,0,,Acianthera auriculata,(Lindl.) Pridgeon & M.W.Chase,217433,Orchidaceae,,Acianthera auriculata,
3267,Pleurothallis farinosa,,Pleurothallis,2,Pleurothallis farinosa,Pabst,Pleurothallis,2,159889,1,FALSE,0.8,0,,Acianthera nemorosa,(Barb.Rodr.) F.Barros,217563,Orchidaceae,,Acianthera nemorosa,
3268,Acianthera velteniana,,Acianthera,2,Acianthera velteniana,Chiron & Xim.Bols.,Acianthera,2,487918,1,FALSE,0.8,0,,Acianthera bidentula,(Barb.Rodr.) Pridgeon & M.W.Chase,217438,Orchidaceae,,Acianthera bidentula,
3269,Anathallis longiglossa,,Anathallis,2,Anathallis longiglossa,Chiron & N.Sanson,Anathallis,2,461582,1,FALSE,0.8,0,,Anathallis microphyta,(Barb.Rodr.) C.O.Azevedo & Van den Berg,329754,Orchidaceae,,Anathallis microphyta,
3270,Cyrtopodium paynei,,Cyrtopodium,2,Cyrtopodium paynei,Ruschi,Cyrtopodium,2,54776,1,FALSE,0.8,0,,Cyrtopodium parviflorum,Lindl.,54775,Orchidaceae,,Cyrtopodium parviflorum,
3271,Hadrolaelia grandis,,Hadrolaelia,2,Hadrolaelia grandis,(Lindl.) Chiron & V.P.Castro,Hadrolaelia,2,247868,1,FALSE,0.8,0,,Cattleya grandis,(Lindl.) A.A.Chadwick,372386,Orchidaceae,,Cattleya grandis,
3272,Miltonia velloziana,,Miltonia,2,Miltonia velloziana,Ruschi & la Gasa,Miltonia,2,128334,1,FALSE,0.8,0,,Miltonia cuneata,Lindl.,128291,Orchidaceae,,Miltonia cuneata,
3273,Pseudolaelia maquijiensis,,Pseudolaelia,2,Pseudolaelia maquijiensis,M.Frey,Pseudolaelia,2,337592,1,FALSE,0.8,0,,Pseudolaelia citrina,Pabst,166334,Orchidaceae,,Pseudolaelia citrina,
3274,Stelis mystax-felis,,Stelis,2,Stelis mystax-felis,Luer & Toscano,Stelis,2,494470,1,FALSE,0.8,0,,Stelis ciliaris,Lindl.,196402,Orchidaceae,,Stelis ciliaris,
3275,Orthochilus ruwenzoriensis,,Orthochilus,2,Orthochilus ruwenzoriensis,(Rendle) Bytebier,Orthochilus,2,491794,1,FALSE,0.8,0,,Eulophia ruwenzoriensis,Rendle,77913,Orchidaceae,,Eulophia ruwenzoriensis,
3276,Hexalectris grandiflora,,Hexalectris,2,Hexalectris grandiflora,(A.Rich. & Galeotti) L.O.Williams,Hexalectris,2,99074,1,FALSE,0.8,0,,Bletia mexicana,(Greenm.) Sosa & M.W.Chase,539591,Orchidaceae,,Bletia mexicana,
3277,Laelia grandis,,Laelia,2,Laelia grandis,Lindl.,Laelia,2,106989,1,FALSE,0.8,0,,Cattleya grandis,(Lindl.) A.A.Chadwick,372386,Orchidaceae,,Cattleya grandis,
3278,Laelia pfisteri,,Laelia,2,Laelia pfisteri,Pabst & Senghas,Laelia,2,107042,1,FALSE,0.8,0,,Cattleya pfisteri,(Pabst & Senghas) Van den Berg,374623,Orchidaceae,,Cattleya pfisteri,
3279,Lycaste rossiana,,Lycaste,2,Lycaste rossiana,Rolfe,Lycaste,2,115816,1,FALSE,0.8,0,,Lycaste cruenta,(Lindl.) Lindl.,115755,Orchidaceae,,Lycaste cruenta,
3280,Physosiphon deregularis,,Physosiphon,2,Physosiphon deregularis,(Barb.Rodr.) Cogn.,Physosiphon,2,155766,1,FALSE,0.8,0,,Stelis deregularis,Barb.Rodr.,196457,Orchidaceae,,Stelis deregularis,
3281,Pleurothallis fasciata,,Pleurothallis,2,Pleurothallis fasciata,Seehawer,Pleurothallis,2,344629,1,FALSE,0.8,0,,Pabstiella fasciata,(Seehawer) Luer,373893,Orchidaceae,,Pabstiella fasciata,
3282,Vanilla lindmaniana,,Vanilla,2,Vanilla lindmaniana,Kraenzl.,Vanilla,2,211921,1,FALSE,0.8,0,,Vanilla palmarum,(Salzm. ex Lindl.) Lindl.,211941,Orchidaceae,,Vanilla palmarum,
3283,Alatiglossum barbatum,,Alatiglossum,2,Alatiglossum barbatum,(Lindl.) Baptista,Alatiglossum,2,343488,1,FALSE,0.8,0,,Gomesa barbata,(Lindl.) M.W.Chase & N.H.Williams,457657,Orchidaceae,,Gomesa barbata,
3284,Cryptophoranthus schenckii,,Cryptophoranthus,2,Cryptophoranthus schenckii,Cogn.,Cryptophoranthus,2,52128,1,FALSE,0.8,0,,Zootrophion fenestratum,(Lindl. ex Hook.) Rysy,459765,Orchidaceae,,Zootrophion fenestratum,
3285,Encyclia kundergraberi,,Encyclia,2,Encyclia kundergraberi,V.P.Castro & Campacci,Encyclia,2,67123,1,FALSE,0.8,0,,Encyclia andrichii,L.C.Menezes,66955,Orchidaceae,,Encyclia andrichii,
3286,Epidendrum remotiflorum,,Epidendrum,2,Epidendrum remotiflorum,C.Schweinf.,Epidendrum,2,69414,1,FALSE,0.8,0,,Encyclia remotiflora,(C.Schweinf.) Carnevali & I.Ramírez,67242,Orchidaceae,,Encyclia remotiflora,
3287,Erythrodes aratanhensis,,Erythrodes,2,Erythrodes aratanhensis,(Barb.Rodr.) Ames,Erythrodes,2,72095,1,FALSE,0.8,0,,Microchilus foliosus,(Poepp. & Endl.) D.Dietr.,126942,Orchidaceae,,Microchilus foliosus,
3288,Pachygenium sceptrum,,Pachygenium,2,Pachygenium sceptrum,"(Schltr.) Szlach., R.González & Rutk.",Pachygenium,2,145139,1,FALSE,0.8,0,,Pelexia sceptrum,Schltr.,149680,Orchidaceae,,Pelexia sceptrum,
