"Bioregion","Species","affinity","fidelity","indval"
"4","Epiblema",0,0,0
"4","Epidendrum",0.85200845665962,0.975786924939467,0.831378711946311
"4","Epipactis",0.0295983086680761,0.0263653483992467,0.00078036972006227
"4","Epipogium",0,0,0
"4","Epistephium",0.367864693446089,1,0.367864693446089
"4","Erasanthe",0,0,0
"4","Eria",0,0,0
"4","Eriaxis",0,0,0
"4","Eriochilus",0,0,0
"4","Eriodes",0,0,0
"4","Eriopsis",0.0782241014799154,1,0.0782241014799154
"4","Erycina",0.365750528541226,1,0.365750528541226
"4","Erythrodes",0,0,0
"4","Erythrorchis",0,0,0
"4","Espinhassoa",0.0105708245243129,1,0.0105708245243129
"4","Eulophia",0.509513742071882,0.344285714285714,0.175418302627605
"4","Euryblema",0.00422832980972516,1,0.00422832980972516
"4","Eurycentrum",0,0,0
"4","Eurychone",0,0,0
"4","Eurystyles",0.120507399577167,1,0.120507399577167
"4","Evotella",0,0,0
"4","Fernandezia",0.101479915433404,1,0.101479915433404
"4","Frondaria",0.0274841437632135,1,0.0274841437632135
"4","Fuertesiella",0.00422832980972516,1,0.00422832980972516
"4","Funkiella",0.0528541226215645,1,0.0528541226215645
"4","Galeandra",0.389006342494715,1,0.389006342494715
"4","Galearis",0,0,0
"4","Galeoglossum",0.0359408033826638,1,0.0359408033826638
"4","Galeola",0,0,0
"4","Galeottia",0.105708245243129,1,0.105708245243129
"4","Galeottiella",0.0211416490486258,1,0.0211416490486258
"4","Gastrochilus",0,0,0
"4","Gastrodia",0,0,0
"4","Gavilea",0.00422832980972516,0.166666666666667,0.000704721634954193
"4","Gennaria",0,0,0
"4","Genoplesium",0,0,0
"4","Glomera",0,0,0
"4","Gomesa",0.274841437632135,1,0.274841437632135
"4","Gomphichis",0.0993657505285412,1,0.0993657505285412
"4","Gonatostylis",0,0,0
"4","Gongora",0.181818181818182,1,0.181818181818182
"4","Goodyera",0.0676532769556025,0.0433017591339648,0.00292950590335491
"4","Govenia",0.226215644820296,0.990740740740741,0.224121055516404
"4","Grammangis",0,0,0
"4","Grammatophyllum",0,0,0
"4","Grandiphyllum",0.0591966173361522,1,0.0591966173361522
"4","Graphorkis",0,0,0
"4","Gravendeelia",0.0443974630021142,1,0.0443974630021142
"4","Greenwoodiella",0.040169133192389,1,0.040169133192389
"4","Grobya",0.0380549682875264,1,0.0380549682875264
"4","Grosourdya",0,0,0
"4","Guanchezia",0.0105708245243129,1,0.0105708245243129
"4","Guarianthe",0.0739957716701903,1,0.0739957716701903
"4","Gunnarella",0,0,0
"4","Gymnadenia",0,0,0
"4","Habenaria",0.780126849894292,0.39297124600639,0.306567420246
"4","Hagsatera",0.0126849894291755,1,0.0126849894291755
"4","Halleorchis",0,0,0
"4","Hammarbya",0,0,0
"4","Hancockia",0,0,0
"4","Hapalorchis",0.080338266384778,1,0.080338266384778
"4","Helleriella",0.0126849894291755,1,0.0126849894291755
"4","Helonoma",0.0169133192389006,1,0.0169133192389006
"4","Hemipilia",0,0,0
"4","Herminium",0,0,0
"4","Herpysma",0,0,0
"4","Hetaeria",0,0,0
"4","Himantoglossum",0,0,0
"4","Hintonella",0.00634249471458774,1,0.00634249471458774
"4","Hoehneella",0.00422832980972516,1,0.00422832980972516
"4","Hofmeisterella",0.0211416490486258,1,0.0211416490486258
"4","Holcoglossum",0,0,0
"4","Holothrix",0,0,0
"4","Homalopetalum",0.0549682875264271,1,0.0549682875264271
"4","Horichia",0.00211416490486258,1,0.00211416490486258
"4","Horvatia",0.00211416490486258,1,0.00211416490486258
"4","Houlletia",0.0782241014799154,1,0.0782241014799154
"4","Hsenhsua",0,0,0
"4","Huntleya",0.0909090909090909,1,0.0909090909090909
"4","Huttonaea",0,0,0
"4","Hylophila",0,0,0
"4","Hymenorchis",0,0,0
"4","Ida",0.0739957716701903,1,0.0739957716701903
"4","Imerinaea",0,0,0
"4","Ionopsis",0.304439746300211,1,0.304439746300211
"4","Isabelia",0.0676532769556025,1,0.0676532769556025
"4","Isochilus",0.266384778012685,1,0.266384778012685
"4","Isotria",0,0,0
"4","Ixyophora",0.0126849894291755,1,0.0126849894291755
"4","Jacquiniella",0.232558139534884,1,0.232558139534884
"4","Jejewoodia",0,0,0
"4","Jumellea",0,0,0
"4","Kefersteinia",0.0718816067653277,1,0.0718816067653277
"4","Kegeliella",0.0232558139534884,1,0.0232558139534884
"4","Kionophyton",0.0295983086680761,1,0.0295983086680761
"4","Koellensteinia",0.192389006342495,1,0.192389006342495
"4","Kylicanthe",0,0,0
"4","Lacaena",0.0105708245243129,1,0.0105708245243129
"4","Laelia",0.268498942917548,1,0.268498942917548
"4","Lankesterella",0.0634249471458774,1,0.0634249471458774
"4","Lankesteriana",0.00845665961945032,1,0.00845665961945032
"4","Lecanorchis",0,0,0
"4","Lemurella",0,0,0
"4","Lemurorchis",0,0,0
"4","Leochilus",0.107822410147992,1,0.107822410147992
"4","Lepanthes",0.200845665961945,1,0.200845665961945
"4","Lepanthopsis",0.112050739957717,1,0.112050739957717
"4","Lepidogyne",0,0,0
"4","Leporella",0,0,0
"4","Leptoceras",0,0,0
"4","Leptotes",0.0613107822410148,1,0.0613107822410148
"4","Limodorum",0,0,0
"4","Liparis",0.359408033826638,0.214105793450882,0.0769513422550737
"4","Listrostachys",0,0,0
"4","Lockhartia",0.334038054968288,1,0.334038054968288
"4","Loefgrenianthus",0.0105708245243129,1,0.0105708245243129
"4","Ludisia",0,0,0
"4","Lueckelia",0.00634249471458774,1,0.00634249471458774
"4","Lueddemannia",0.0126849894291755,1,0.0126849894291755
"4","Luisia",0,0,0
"4","Lycaste",0.118393234672304,1,0.118393234672304
"4","Lycomormium",0.0147991543340381,1,0.0147991543340381
"4","Lyperanthus",0,0,0
"4","Lyroglossa",0.040169133192389,1,0.040169133192389
"4","Macodes",0,0,0
"4","Macradenia",0.137420718816068,1,0.137420718816068
"4","Macroclinium",0.116279069767442,1,0.116279069767442
"4","Macropodanthus",0,0,0
"4","Madisonia",0.0676532769556025,1,0.0676532769556025
"4","Malaxis",0.325581395348837,0.263247863247863,0.0857086066388392
"4","Manniella",0,0,0
"4","Masdevallia",0.234672304439746,1,0.234672304439746
"4","Maxillaria",0.695560253699789,0.996969696969697,0.693452495355244
"4","Mediocalcar",0,0,0
"4","Megalorchis",0,0,0
"4","Megastylis",0,0,0
"4","Meiracyllium",0.0380549682875264,1,0.0380549682875264
"4","Mengzia",0,0,0
"4","Mesadenella",0.164904862579281,1,0.164904862579281
"4","Mesadenus",0.0549682875264271,1,0.0549682875264271
"4","Mexipedium",0.00211416490486258,1,0.00211416490486258
"4","Microchilus",0.473572938689218,0.96969696969697,0.459222243577423
"4","Microcoelia",0,0,0
"4","Microepidendrum",0.00422832980972516,1,0.00422832980972516
"4","Micropera",0,0,0
"4","Microsaccus",0,0,0
"4","Microthelys",0.0338266384778013,0.941176470588235,0.0318368362144012
"4","Microtis",0,0,0
"4","Miltonia",0.0930232558139535,1,0.0930232558139535
"4","Miltoniopsis",0.0422832980972516,1,0.0422832980972516
"4","Mobilabium",0,0,0
"4","Monophyllorchis",0.0274841437632135,1,0.0274841437632135
"4","Mormodes",0.143763213530655,1,0.143763213530655
"4","Mycaranthes",0,0,0
"4","Myoxanthus",0.190274841437632,1,0.190274841437632
"4","Myrmecophila",0.0613107822410148,1,0.0613107822410148
"4","Myrosmodes",0.0507399577167019,1,0.0507399577167019
"4","Mystacidium",0,0,0
"4","Nemaconia",0.0930232558139535,1,0.0930232558139535
"4","Neobathiea",0,0,0
"4","Neobolusia",0,0,0
"4","Neocogniauxia",0.00422832980972516,1,0.00422832980972516
"4","Neogardneria",0.00422832980972516,1,0.00422832980972516
"4","Neomoorea",0.00422832980972516,1,0.00422832980972516
"4","Neotinea",0,0,0
"4","Neottia",0,0,0
"4","Nephelaphyllum",0,0,0
"4","Nephrangis",0,0,0
"4","Nervilia",0,0,0
"4","Neuwiedia",0,0,0
"4","Nidema",0.13107822410148,1,0.13107822410148
"4","Nohawilliamsia",0.0232558139534884,1,0.0232558139534884
"4","Nothostele",0.00634249471458774,1,0.00634249471458774
"4","Notylia",0.31923890063425,1,0.31923890063425
"4","Notyliopsis",0.00211416490486258,1,0.00211416490486258
"4","Oberonia",0,0,0
"4","Oberonioides",0,0,0
"4","Octarrhena",0,0,0
"4","Octomeria",0.315010570824524,1,0.315010570824524
"4","Odontochilus",0,0,0
"4","Odontoglossum",0.0147991543340381,1,0.0147991543340381
"4","Odontorrhynchus",0.0105708245243129,1,0.0105708245243129
"4","Oeonia",0,0,0
"4","Oeoniella",0,0,0
"4","Oestlundia",0.0486257928118393,1,0.0486257928118393
"4","Oligophyton",0,0,0
"4","Oliveriana",0.025369978858351,1,0.025369978858351
"4","Oncidium",0.422832980972516,0.99009900990099,0.418646515814372
"4","Ophidion",0.025369978858351,1,0.025369978858351
"4","Ophioglossella",0,0,0
"4","Ophrys",0,0,0
"4","Orchipedum",0,0,0
"4","Orchis",0,0,0
"4","Oreorchis",0,0,0
"4","Orestias",0,0,0
"4","Orleanesia",0.0845665961945032,1,0.0845665961945032
"4","Ornithocephalus",0.232558139534884,1,0.232558139534884
"4","Orthoceras",0,0,0
"4","Otoglossum",0.0972515856236787,1,0.0972515856236787
"4","Otostylis",0.0507399577167019,1,0.0507399577167019
"4","Oxystophyllum",0,0,0
"4","Pabstia",0.0211416490486258,1,0.0211416490486258
"4","Pabstiella",0.18816067653277,1,0.18816067653277
"4","Pachites",0,0,0
"4","Pachyplectron",0,0,0
"4","Pachystoma",0,0,0
"4","Palmorchis",0.126849894291755,1,0.126849894291755
"4","Paphinia",0.0422832980972516,1,0.0422832980972516
"4","Paphiopedilum",0,0,0
"4","Papilionanthe",0,0,0
"4","Papuaea",0,0,0
"4","Paracaleana",0,0,0
"4","Paradisanthus",0.0359408033826638,1,0.0359408033826638
"4","Pecteilis",0,0,0
"4","Pelatantheria",0,0,0
"4","Pelexia",0.266384778012685,1,0.266384778012685
"4","Pendusalpinx",0.0274841437632135,1,0.0274841437632135
"4","Pennilabium",0,0,0
"4","Peristeranthus",0,0,0
"4","Peristeria",0.0528541226215645,1,0.0528541226215645
"4","Peristylus",0,0,0
"4","Pescatoria",0.0465116279069767,1,0.0465116279069767
"4","Phalaenopsis",0,0,0
"4","Pheladenia",0,0,0
"4","Phloeophila",0.0126849894291755,1,0.0126849894291755
"4","Phragmipedium",0.141649048625793,1,0.141649048625793
"4","Phreatia",0,0,0
"4","Phymatidium",0.0613107822410148,1,0.0613107822410148
"4","Physogyne",0.00422832980972516,1,0.00422832980972516
"4","Pilophyllum",0,0,0
"4","Pinalia",0,0,0
"4","Platanthera",0.06553911205074,0.0342541436464088,0.00224498615864413
"4","Platycoryne",0,0,0
"4","Platyrhiza",0.0147991543340381,1,0.0147991543340381
"4","Platystele",0.167019027484144,1,0.167019027484144
"4","Plectorrhiza",0,0,0
"4","Plectrelminthus",0,0,0
"4","Plectrophora",0.0570824524312896,1,0.0570824524312896
"4","Pleione",0,0,0
"4","Pleurothallis",0.353065539112051,1,0.353065539112051
"4","Pleurothallopsis",0.0465116279069767,1,0.0465116279069767
"4","Plocoglottis",0,0,0
"4","Poaephyllum",0,0,0
"4","Podangis",0,0,0
"4","Podochilus",0,0,0
"4","Pogonia",0.00422832980972516,0.0109289617486339,4.62112547510946e-05
"4","Pogoniopsis",0.0274841437632135,1,0.0274841437632135
"4","Polycycnis",0.0613107822410148,1,0.0613107822410148
"4","Polyotidium",0.0169133192389006,1,0.0169133192389006
"4","Polystachya",0.560253699788584,0.525793650793651,0.294577838182489
"4","Pomatocalpa",0,0,0
"4","Ponera",0.0211416490486258,1,0.0211416490486258
"4","Ponthieva",0.232558139534884,0.852713178294574,0.198305390301064
"4","Porpax",0,0,0
"4","Porphyrostachys",0.025369978858351,1,0.025369978858351
"4","Porroglossum",0.0295983086680761,1,0.0295983086680761
"4","Porrorhachis",0,0,0
"4","Praecoxanthus",0,0,0
"4","Prasophyllum",0,0,0
"4","Prescottia",0.3276955602537,1,0.3276955602537
"4","Promenaea",0.0549682875264271,1,0.0549682875264271
"4","Prosthechea",0.623678646934461,0.98993288590604,0.617400002837805
"4","Pseuderia",0,0,0
"4","Pseudocentrum",0.0295983086680761,1,0.0295983086680761
"4","Pseudogoodyera",0.00422832980972516,1,0.00422832980972516
"4","Pseudolaelia",0.0359408033826638,1,0.0359408033826638
"4","Pseudorchis",0,0,0
"4","Pseudovanilla",0,0,0
"4","Psilochilus",0.137420718816068,1,0.137420718816068
"4","Psychilis",0.0105708245243129,1,0.0105708245243129
"4","Psychopsiella",0.00211416490486258,1,0.00211416490486258
"4","Psychopsis",0.0380549682875264,1,0.0380549682875264
"4","Pterichis",0.0697674418604651,1,0.0697674418604651
"4","Pteroceras",0,0,0
"4","Pteroglossa",0.109936575052854,1,0.109936575052854
"4","Pterostemma",0.00634249471458774,1,0.00634249471458774
"4","Pterostylis",0,0,0
"4","Pterygodium",0,0,0
"4","Pupulinia",0.00211416490486258,1,0.00211416490486258
"4","Pygmaeorchis",0.00211416490486258,1,0.00211416490486258
"4","Pyrorchis",0,0,0
"4","Quechua",0.00422832980972516,1,0.00422832980972516
"4","Quekettia",0.0338266384778013,1,0.0338266384778013
"4","Quisqueya",0.00211416490486258,1,0.00211416490486258
"4","Rangaeris",0,0,0
"4","Rauhiella",0.00422832980972516,1,0.00422832980972516
"4","Renanthera",0,0,0
"4","Restrepia",0.0866807610993657,1,0.0866807610993657
"4","Restrepiella",0.040169133192389,1,0.040169133192389
"4","Rhinerrhiza",0,0,0
"4","Rhipidoglossum",0,0,0
"4","Rhizanthella",0,0,0
"4","Rhomboda",0,0,0
"4","Rhynchogyna",0,0,0
"4","Rhyncholaelia",0.0359408033826638,1,0.0359408033826638
"4","Rhynchostele",0.06553911205074,1,0.06553911205074
"4","Rhynchostylis",0,0,0
"4","Ridleyella",0,0,0
"4","Rimacola",0,0,0
"4","Risleya",0,0,0
"4","Robiquetia",0,0,0
"4","Rodriguezia",0.287526427061311,1,0.287526427061311
"4","Roeperocharis",0,0,0
"4","Rossioglossum",0.0718816067653277,1,0.0718816067653277
"4","Rudolfiella",0.0930232558139535,1,0.0930232558139535
"4","Saccolabiopsis",0,0,0
"4","Saccolabium",0,0,0
"4","Sacoila",0.414376321353066,0.98,0.406088794926004
"4","Sanderella",0.0274841437632135,1,0.0274841437632135
"4","Sarcanthopsis",0,0,0
"4","Sarcochilus",0,0,0
"4","Sarcoglottis",0.391120507399577,1,0.391120507399577
"4","Sarcoglyphis",0,0,0
"4","Satyrium",0,0,0
"4","Saundersia",0.00634249471458774,1,0.00634249471458774
"4","Sauroglossum",0.0739957716701903,1,0.0739957716701903
"4","Scaphosepalum",0.0761099365750529,1,0.0761099365750529
"4","Scaphyglottis",0.545454545454545,1,0.545454545454545
"4","Schiedeella",0.0634249471458774,0.88235294117647,0.0559631886581271
"4","Schizochilus",0,0,0
"4","Schlimia",0.0105708245243129,1,0.0105708245243129
"4","Schoenorchis",0,0,0
"4","Scuticaria",0.0613107822410148,1,0.0613107822410148
"4","Seidenfadenia",0,0,0
"4","Selenipedium",0.0295983086680761,1,0.0295983086680761
"4","Serapias",0.0147991543340381,0.0833333333333333,0.00123326286116984
"4","Sertifera",0.0317124735729387,1,0.0317124735729387
"4","Sievekingia",0.040169133192389,1,0.040169133192389
"4","Sirhookera",0,0,0
"4","Sirindhornia",0,0,0
"4","Skeptrostachys",0.0866807610993657,1,0.0866807610993657
"4","Smitinandia",0,0,0
"4","Sobennikoffia",0,0,0
"4","Sobralia",0.408033826638478,1,0.408033826638478
"4","Solenangis",0,0,0
"4","Solenidium",0.0317124735729387,1,0.0317124735729387
"4","Solenocentrum",0.00845665961945032,1,0.00845665961945032
"4","Soterosanthus",0.00845665961945032,1,0.00845665961945032
"4","Sotoa",0.0211416490486258,1,0.0211416490486258
"4","Spathoglottis",0,0,0
"4","Specklinia",0.331923890063425,1,0.331923890063425
"4","Sphyrarhynchus",0,0,0
"4","Spiculaea",0,0,0
"4","Spiranthes",0.0930232558139535,0.0556962025316456,0.00518104209596703
"4","Stanhopea",0.202959830866808,1,0.202959830866808
"4","Stelis",0.435517970401691,1,0.435517970401691
"4","Stellamaris",0.0147991543340381,1,0.0147991543340381
"4","Stenia",0.0317124735729387,1,0.0317124735729387
"4","Stenoglottis",0,0,0
"4","Stenoptera",0.0295983086680761,1,0.0295983086680761
"4","Stenorrhynchos",0.0909090909090909,1,0.0909090909090909
"4","Stenotyla",0.0274841437632135,1,0.0274841437632135
"4","Stereochilus",0,0,0
"4","Stereosandra",0,0,0
"4","Steveniella",0,0,0
"4","Stichorkis",0,0,0
"4","Stigmatodactylus",0,0,0
"4","Strongyleria",0,0,0
"4","Suarezia",0.00211416490486258,1,0.00211416490486258
"4","Summerhayesia",0,0,0
"4","Svenkoeltzia",0.00422832980972516,1,0.00422832980972516
"4","Systeloglossum",0.0105708245243129,1,0.0105708245243129
"4","Taeniophyllum",0,0,0
"4","Tainia",0,0,0
"4","Tamayorkis",0.0507399577167019,0.8,0.0405919661733615
"4","Taprobanea",0,0,0
"4","Teagueia",0.00634249471458774,1,0.00634249471458774
"4","Telipogon",0.0845665961945032,1,0.0845665961945032
"4","Tetramicra",0.0274841437632135,1,0.0274841437632135
"4","Teuscheria",0.0169133192389006,1,0.0169133192389006
"4","Thaia",0,0,0
"4","Thecopus",0,0,0
"4","Thecostele",0,0,0
"4","Thelasis",0,0,0
"4","Thelymitra",0,0,0
"4","Thelyschista",0.00634249471458774,1,0.00634249471458774
"4","Thrixspermum",0,0,0
"4","Thulinia",0,0,0
"4","Thunia",0,0,0
"4","Thysanoglossa",0.00634249471458774,1,0.00634249471458774
"4","Tipularia",0,0,0
"4","Tolumnia",0.0422832980972516,1,0.0422832980972516
"4","Townsonia",0,0,0
"4","Trachoma",0,0,0
"4","Traunsteinera",0,0,0
"4","Trevoria",0.00634249471458774,1,0.00634249471458774
"4","Triceratorhynchus",0,0,0
"4","Trichocentrum",0.585623678646934,0.996402877697842,0.583517118651802
"4","Trichoceros",0.025369978858351,1,0.025369978858351
"4","Trichoglottis",0,0,0
"4","Trichopilia",0.107822410147992,1,0.107822410147992
"4","Trichosalpinx",0.234672304439746,1,0.234672304439746
"4","Trichotosia",0,0,0
"4","Tridactyle",0,0,0
"4","Triphora",0.116279069767442,0.555555555555556,0.0645994832041344
"4","Trisetella",0.0422832980972516,1,0.0422832980972516
"4","Trizeuxis",0.103594080338266,1,0.103594080338266
"4","Tropidia",0.0465116279069767,0.191304347826087,0.00889787664307381
"4","Tsaiorchis",0,0,0
"4","Tuberolabium",0,0,0
"4","Tylostigma",0,0,0
"4","Uleiorchis",0.040169133192389,1,0.040169133192389
"4","Uncifera",0,0,0
"4","Vanda",0,0,0
"4","Vandopsis",0,0,0
"4","Vanilla",0.596194503171247,0.658878504672897,0.392819742743672
"4","Vargasiella",0.0105708245243129,1,0.0105708245243129
"4","Vasqueziella",0.00211416490486258,1,0.00211416490486258
"4","Veyretella",0,0,0
"4","Veyretia",0.101479915433404,1,0.101479915433404
"4","Vitekorchis",0.0274841437632135,1,0.0274841437632135
"4","Vrydagzynea",0,0,0
"4","Waireia",0,0,0
"4","Warczewiczella",0.0782241014799154,1,0.0782241014799154
"4","Warmingia",0.0422832980972516,1,0.0422832980972516
"4","Warrea",0.0676532769556025,1,0.0676532769556025
"4","Warreella",0.00845665961945032,1,0.00845665961945032
"4","Warreopsis",0.0126849894291755,1,0.0126849894291755
"4","Wullschlaegelia",0.21353065539112,1,0.21353065539112
"4","Xerorchis",0.0591966173361522,1,0.0591966173361522
"4","Xylobium",0.238900634249471,1,0.238900634249471
"4","Yoania",0,0,0
"4","Ypsilopus",0,0,0
"4","Zelenkoa",0.0147991543340381,1,0.0147991543340381
"4","Zeuxine",0,0,0
"4","Zootrophion",0.0697674418604651,1,0.0697674418604651
"4","Zygopetalum",0.0972515856236787,1,0.0972515856236787
"4","Zygosepalum",0.0972515856236787,1,0.0972515856236787
"4","Zygostates",0.101479915433404,1,0.101479915433404
"5","Acanthophippium",0,0,0
"5","Achlydosa",0,0,0
"5","Acianthera",0,0,0
"5","Acianthus",0,0,0
"5","Acineta",0,0,0
"5","Acriopsis",0,0,0
"5","Acrorchis",0,0,0
"5","Adenochilus",0,0,0
"5","Adenoncos",0,0,0
"5","Adrorhizon",0,0,0
"5","Aerangis",0.462264150943396,0.993243243243243,0.459140744518103
"5","Aeranthes",0.0660377358490566,1,0.0660377358490566
"5","Aerides",0,0,0
"5","Aeridostachya",0,0,0
"5","Aetheorhyncha",0,0,0
"5","Afropectinariella",0.122641509433962,1,0.122641509433962
"5","Aganisia",0,0,0
"5","Aglossorrhyncha",0,0,0
"5","Agrostophyllum",0,0,0
"5","Alamania",0,0,0
"5","Alatiliparis",0,0,0
"5","Altensteinia",0,0,0
"5","Ambrella",0.00314465408805031,1,0.00314465408805031
"5","Amoana",0,0,0
"5","Anacamptis",0,0,0
"5","Anathallis",0,0,0
"5","Ancistrochilus",0.0943396226415094,1,0.0943396226415094
"5","Ancistrorhynchus",0.188679245283019,1,0.188679245283019
"5","Andinia",0,0,0
"5","Andreettaea",0,0,0
"5","Angraecopsis",0.0974842767295598,1,0.0974842767295598
"5","Angraecum",0.484276729559748,1,0.484276729559748
"5","Anguloa",0,0,0
"5","Ania",0,0,0
"5","Anoectochilus",0,0,0
"5","Ansellia",0.289308176100629,1,0.289308176100629
"5","Anthogonium",0,0,0
"5","Aphyllorchis",0,0,0
"5","Aplectrum",0,0,0
"5","Aporostylis",0,0,0
"5","Apostasia",0,0,0
"5","Appendicula",0,0,0
"5","Aracamunia",0,0,0
"5","Arachnis",0,0,0
"5","Arethusa",0,0,0
"5","Arpophyllum",0,0,0
"5","Arthrochilus",0,0,0
"5","Artorima",0,0,0
"5","Arundina",0,0,0
"5","Aspasia",0,0,0
"5","Aulosepalum",0,0,0
"5","Auxopus",0.0911949685534591,1,0.0911949685534591
"5","Bambuseria",0,0,0
"5","Barbosella",0,0,0
"5","Barkeria",0,0,0
"5","Baskervilla",0,0,0
"5","Batemannia",0,0,0
"5","Beclardia",0.0314465408805031,1,0.0314465408805031
"5","Beloglottis",0,0,0
"5","Benthamia",0.0440251572327044,1,0.0440251572327044
"5","Benzingia",0,0,0
"5","Biermannia",0,0,0
"5","Bifrenaria",0,0,0
"5","Bipinnula",0,0,0
"5","Bletia",0,0,0
"5","Bletilla",0,0,0
"5","Bogoria",0,0,0
"5","Bolusiella",0.138364779874214,1,0.138364779874214
"5","Bonatea",0.163522012578616,1,0.163522012578616
"5","Brachionidium",0,0,0
"5","Brachycorythis",0.440251572327044,0.756756756756757,0.333163352031277
"5","Brachypeza",0,0,0
"5","Brachystele",0,0,0
"5","Braemia",0,0,0
"5","Brassavola",0,0,0
"5","Brassia",0,0,0
"5","Bromheadia",0,0,0
"5","Broughtonia",0,0,0
"5","Brownleea",0.0943396226415094,1,0.0943396226415094
"5","Bryobium",0,0,0
"5","Buchtienia",0,0,0
"5","Bulbophyllum",0.588050314465409,0.281203007518797,0.165361517000047
"5","Burnettia",0,0,0
"5","Caladenia",0,0,0
"5","Calanthe",0.176100628930818,0.157746478873239,0.0277792541411994
"5","Caleana",0,0,0
"5","Callostylis",0,0,0
"5","Calochilus",0,0,0
"5","Calopogon",0,0,0
"5","Caluera",0,0,0
"5","Calymmanthera",0,0,0
"5","Calypso",0,0,0
"5","Calyptrochilum",0.286163522012579,1,0.286163522012579
"5","Campanulorchis",0,0,0
"5","Campylocentrum",0,0,0
"5","Capanemia",0,0,0
"5","Cardiochilos",0.00943396226415094,1,0.00943396226415094
"5","Catasetum",0,0,0
"5","Cattleya",0,0,0
"5","Caucaea",0,0,0
"5","Caularthron",0,0,0
"5","Centrostigma",0.0408805031446541,1,0.0408805031446541
"5","Cephalanthera",0,0,0
"5","Ceratandra",0.0251572327044025,1,0.0251572327044025
"5","Ceratostylis",0,0,0
"5","Chamaeanthus",0,0,0
"5","Chamaegastrodia",0,0,0
"5","Chamelophyton",0,0,0
"5","Chamorchis",0,0,0
"5","Changnienia",0,0,0
"5","Chaubardia",0,0,0
"5","Chaubardiella",0,0,0
"5","Cheiradenia",0,0,0
"5","Cheirostylis",0.106918238993711,0.369565217391304,0.0395132622368061
"5","Chiloglottis",0,0,0
"5","Chiloschista",0,0,0
"5","Chloraea",0,0,0
"5","Chondrorhyncha",0,0,0
"5","Chondroscaphe",0,0,0
"5","Chroniochilus",0,0,0
"5","Chrysoglossum",0,0,0
"5","Chysis",0,0,0
"5","Chytroglossa",0,0,0
"5","Cirrhaea",0,0,0
"5","Cischweinfia",0,0,0
"5","Claderia",0,0,0
"5","Cleisocentron",0,0,0
"5","Cleisomeria",0,0,0
"5","Cleisostoma",0,0,0
"5","Cleisostomopsis",0,0,0
"5","Cleistes",0,0,0
"5","Cleistesiopsis",0,0,0
"5","Clematepistephium",0,0,0
"5","Clowesia",0,0,0
"5","Coccineorchis",0,0,0
"5","Cochleanthes",0,0,0
"5","Codonorchis",0,0,0
"5","Coelia",0,0,0
"5","Coeliopsis",0,0,0
"5","Coelogyne",0,0,0
"5","Coenoemersa",0,0,0
"5","Coilochilus",0,0,0
"5","Collabium",0,0,0
"5","Comparettia",0,0,0
"5","Constantia",0,0,0
"5","Cooktownia",0,0,0
"5","Corallorhiza",0,0,0
"5","Coryanthes",0,0,0
"5","Corybas",0,0,0
"5","Corycium",0.0786163522012579,1,0.0786163522012579
"5","Corymborkis",0.182389937106918,0.267281105990783,0.0487493841115265
"5","Cottonia",0,0,0
"5","Cotylolabium",0,0,0
"5","Cranichis",0,0,0
"5","Cremastra",0,0,0
"5","Crepidium",0,0,0
"5","Crossoglossa",0,0,0
"5","Crossoliparis",0,0,0
"5","Cryptarrhena",0,0,0
"5","Cryptochilus",0,0,0
"5","Cryptopus",0.0157232704402516,1,0.0157232704402516
"5","Cryptostylis",0,0,0
"5","Cuitlauzina",0,0,0
"5","Cyanaeorchis",0,0,0
"5","Cybebus",0,0,0
"5","Cyclopogon",0,0,0
"5","Cycnoches",0,0,0
"5","Cylindrolobus",0,0,0
"5","Cymbidium",0,0,0
"5","Cymbilabia",0,0,0
"5","Cymboglossum",0,0,0
"5","Cynorkis",0.279874213836478,1,0.279874213836478
"5","Cypripedium",0,0,0
"5","Cyrtochiloides",0,0,0
"5","Cyrtochilum",0,0,0
"5","Cyrtopodium",0,0,0
"5","Cyrtorchis",0.361635220125786,1,0.361635220125786
"5","Cyrtosia",0,0,0
"5","Cyrtostylis",0,0,0
"5","Cystorchis",0,0,0
"5","Dactylorhiza",0,0,0
"5","Dactylostalix",0,0,0
"5","Daiotyla",0,0,0
"5","Danhatchia",0,0,0
"5","Degranvillea",0,0,0
"5","Deiregyne",0,0,0
"5","Dendrobium",0,0,0
"5","Dendrolirium",0,0,0
"5","Dendrophylax",0,0,0
"5","Devogelia",0,0,0
"5","Diaphananthe",0.380503144654088,1,0.380503144654088
"5","Diceratostele",0.0377358490566038,1,0.0377358490566038
"5","Dichaea",0,0,0
"5","Dichromanthus",0,0,0
"5","Didymoplexiella",0,0,0
"5","Didymoplexis",0.0314465408805031,0.24390243902439,0.00766988801963491
"5","Dienia",0,0,0
"5","Diglyphosa",0,0,0
"5","Dilochia",0,0,0
"5","Dilochiopsis",0,0,0
"5","Dilomilis",0,0,0
"5","Dimerandra",0,0,0
"5","Dimorphorchis",0,0,0
"5","Dinema",0,0,0
"5","Dinklageella",0.0408805031446541,1,0.0408805031446541
"5","Diodonopsis",0,0,0
"5","Diplocentrum",0,0,0
"5","Diplomeris",0,0,0
"5","Diploprora",0,0,0
"5","Dipodium",0,0,0
"5","Disa",0.408805031446541,1,0.408805031446541
